   13.9640484       40.6935120    
   13.9640484       40.7097664    
   13.9640484       40.7260246    
   13.9640484       40.7422791    
   13.9640484       40.7585373    
   13.9640484       40.7747917    
   13.9640484       40.7910461    
   13.9640484       40.8073044    
   13.9640484       40.8235588    
   13.9640484       40.8398170    
   13.9640484       40.8560715    
   13.9640484       40.8723297    
   13.9640484       40.8885841    
   13.9640484       40.9048386    
   13.9640484       40.9210968    
   13.9640484       40.9373512    
   13.9640484       40.9536095    
   13.9803038       40.6609993    
   13.9803038       40.6772537    
   13.9803038       40.6935120    
   13.9803038       40.7097664    
   13.9803038       40.7260246    
   13.9803038       40.7422791    
   13.9803038       40.7585373    
   13.9803038       40.7747917    
   13.9803038       40.7910461    
   13.9803038       40.8073044    
   13.9803038       40.8235588    
   13.9803038       40.8398170    
   13.9803038       40.8560715    
   13.9803038       40.8723297    
   13.9803038       40.8885841    
   13.9803038       40.9048386    
   13.9803038       40.9210968    
   13.9803038       40.9373512    
   13.9803038       40.9536095    
   13.9965601       40.6609993    
   13.9965601       40.6772537    
   13.9965601       40.6935120    
   13.9965601       40.7097664    
   13.9965601       40.7260246    
   13.9965601       40.7422791    
   13.9965601       40.7585373    
   13.9965601       40.7747917    
   13.9965601       40.7910461    
   13.9965601       40.8073044    
   13.9965601       40.8235588    
   13.9965601       40.8398170    
   13.9965601       40.8560715    
   13.9965601       40.8723297    
   13.9965601       40.8885841    
   13.9965601       40.9048386    
   13.9965601       40.9210968    
   13.9965601       40.9373512    
   13.9965601       40.9536095    
   14.0128164       40.6609993    
   14.0128164       40.6772537    
   14.0128164       40.6935120    
   14.0128164       40.7097664    
   14.0128164       40.7260246    
   14.0128164       40.7422791    
   14.0128164       40.7585373    
   14.0128164       40.7747917    
   14.0128164       40.7910461    
   14.0128164       40.8073044    
   14.0128164       40.8235588    
   14.0128164       40.8398170    
   14.0128164       40.8560715    
   14.0128164       40.8723297    
   14.0128164       40.8885841    
   14.0128164       40.9048386    
   14.0128164       40.9210968    
   14.0128164       40.9373512    
   14.0128164       40.9536095    
   14.0290718       40.6609993    
   14.0290718       40.6772537    
   14.0290718       40.6935120    
   14.0290718       40.7097664    
   14.0290718       40.7260246    
   14.0290718       40.7422791    
   14.0290718       40.7585373    
   14.0290718       40.7747917    
   14.0290718       40.7910461    
   14.0290718       40.8073044    
   14.0290718       40.8235588    
   14.0290718       40.8398170    
   14.0290718       40.8560715    
   14.0290718       40.8723297    
   14.0290718       40.8885841    
   14.0290718       40.9048386    
   14.0290718       40.9210968    
   14.0290718       40.9373512    
   14.0290718       40.9536095    
   14.0453281       40.6609993    
   14.0453281       40.6772537    
   14.0453281       40.6935120    
   14.0453281       40.7097664    
   14.0453281       40.7260246    
   14.0453281       40.7422791    
   14.0453281       40.7585373    
   14.0453281       40.7747917    
   14.0453281       40.7910461    
   14.0453281       40.8073044    
   14.0453281       40.8235588    
   14.0453281       40.8398170    
   14.0453281       40.8560715    
   14.0453281       40.8723297    
   14.0453281       40.8885841    
   14.0453281       40.9048386    
   14.0453281       40.9210968    
   14.0453281       40.9373512    
   14.0453281       40.9536095    
   14.0615845       40.6609993    
   14.0615845       40.6772537    
   14.0615845       40.6935120    
   14.0615845       40.7097664    
   14.0615845       40.7260246    
   14.0615845       40.7422791    
   14.0615845       40.7585373    
   14.0615845       40.7747917    
   14.0615845       40.7910461    
   14.0615845       40.8073044    
   14.0615845       40.8235588    
   14.0615845       40.8398170    
   14.0615845       40.8560715    
   14.0615845       40.8723297    
   14.0615845       40.8885841    
   14.0615845       40.9048386    
   14.0615845       40.9210968    
   14.0615845       40.9373512    
   14.0615845       40.9536095    
   14.0778408       40.6609993    
   14.0778408       40.6772537    
   14.0778408       40.6935120    
   14.0778408       40.7097664    
   14.0778408       40.7260246    
   14.0778408       40.7422791    
   14.0778408       40.7585373    
   14.0778408       40.7747917    
   14.0778408       40.7910461    
   14.0778408       40.8235588    
   14.0778408       40.8398170    
   14.0778408       40.8560715    
   14.0778408       40.8723297    
   14.0778408       40.8885841    
   14.0778408       40.9048386    
   14.0778408       40.9210968    
   14.0778408       40.9373512    
   14.0778408       40.9536095    
   14.0940962       40.6609993    
   14.0940962       40.6772537    
   14.0940962       40.6935120    
   14.0940962       40.7097664    
   14.0940962       40.7260246    
   14.0940962       40.7422791    
   14.0940962       40.7585373    
   14.0940962       40.7910461    
   14.0940962       40.8073044    
   14.0940962       40.8235588    
   14.0940962       40.8560715    
   14.0940962       40.8723297    
   14.0940962       40.8885841    
   14.0940962       40.9048386    
   14.0940962       40.9210968    
   14.0940962       40.9373512    
   14.0940962       40.9536095    
   14.1103525       40.6609993    
   14.1103525       40.6772537    
   14.1103525       40.6935120    
   14.1103525       40.7097664    
   14.1103525       40.7260246    
   14.1103525       40.7422791    
   14.1103525       40.7585373    
   14.1103525       40.7747917    
   14.1103525       40.7910461    
   14.1103525       40.8398170    
   14.1103525       40.8560715    
   14.1103525       40.8723297    
   14.1103525       40.8885841    
   14.1103525       40.9048386    
   14.1103525       40.9210968    
   14.1103525       40.9373512    
   14.1103525       40.9536095    
   14.1266088       40.6609993    
   14.1266088       40.6772537    
   14.1266088       40.6935120    
   14.1266088       40.7097664    
   14.1266088       40.7260246    
   14.1266088       40.7422791    
   14.1266088       40.7585373    
   14.1266088       40.7747917    
   14.1266088       40.7910461    
   14.1266088       40.8073044    
   14.1266088       40.8398170    
   14.1266088       40.8560715    
   14.1266088       40.8723297    
   14.1266088       40.8885841    
   14.1266088       40.9048386    
   14.1266088       40.9210968    
   14.1266088       40.9373512    
   14.1266088       40.9536095    
   14.1428642       40.6609993    
   14.1428642       40.6772537    
   14.1428642       40.6935120    
   14.1428642       40.7097664    
   14.1428642       40.7260246    
   14.1428642       40.7422791    
   14.1428642       40.7585373    
   14.1428642       40.7747917    
   14.1428642       40.7910461    
   14.1428642       40.8073044    
   14.1428642       40.8560715    
   14.1428642       40.8723297    
   14.1428642       40.8885841    
   14.1428642       40.9048386    
   14.1428642       40.9210968    
   14.1428642       40.9373512    
   14.1428642       40.9536095    
   14.1591206       40.6609993    
   14.1591206       40.6772537    
   14.1591206       40.6935120    
   14.1591206       40.7097664    
   14.1591206       40.7260246    
   14.1591206       40.7422791    
   14.1591206       40.7585373    
   14.1591206       40.7747917    
   14.1591206       40.7910461    
   14.1591206       40.8073044    
   14.1591206       40.8560715    
   14.1591206       40.8723297    
   14.1591206       40.8885841    
   14.1591206       40.9048386    
   14.1591206       40.9210968    
   14.1591206       40.9373512    
   14.1591206       40.9536095    
   14.1753769       40.6609993    
   14.1753769       40.6772537    
   14.1753769       40.6935120    
   14.1753769       40.7097664    
   14.1753769       40.7260246    
   14.1753769       40.7422791    
   14.1753769       40.7585373    
   14.1753769       40.7747917    
   14.1753769       40.7910461    
   14.1753769       40.8560715    
   14.1753769       40.8723297    
   14.1753769       40.8885841    
   14.1753769       40.9048386    
   14.1753769       40.9210968    
   14.1753769       40.9373512    
   14.1753769       40.9536095    
   14.1916323       40.6609993    
   14.1916323       40.6772537    
   14.1916323       40.6935120    
   14.1916323       40.7097664    
   14.1916323       40.7260246    
   14.1916323       40.7422791    
   14.1916323       40.7585373    
   14.1916323       40.7747917    
   14.1916323       40.7910461    
   14.1916323       40.8073044    
   14.1916323       40.8235588    
   14.1916323       40.8560715    
   14.1916323       40.8723297    
   14.1916323       40.8885841    
   14.1916323       40.9048386    
   14.1916323       40.9210968    
   14.1916323       40.9373512    
   14.1916323       40.9536095    
   14.2078886       40.6609993    
   14.2078886       40.6772537    
   14.2078886       40.6935120    
   14.2078886       40.7097664    
   14.2078886       40.7260246    
   14.2078886       40.7422791    
   14.2078886       40.7585373    
   14.2078886       40.7747917    
   14.2078886       40.7910461    
   14.2078886       40.8073044    
   14.2078886       40.8235588    
   14.2078886       40.8398170    
   14.2078886       40.8560715    
   14.2078886       40.8723297    
   14.2078886       40.8885841    
   14.2078886       40.9048386    
   14.2078886       40.9210968    
   14.2078886       40.9373512    
   14.2078886       40.9536095    
   14.2241449       40.6609993    
   14.2241449       40.6772537    
   14.2241449       40.6935120    
   14.2241449       40.7097664    
   14.2241449       40.7260246    
   14.2241449       40.7422791    
   14.2241449       40.7585373    
   14.2241449       40.7747917    
   14.2241449       40.7910461    
   14.2241449       40.8073044    
   14.2241449       40.8235588    
   14.2241449       40.8398170    
   14.2241449       40.8560715    
   14.2241449       40.8723297    
   14.2241449       40.8885841    
   14.2241449       40.9048386    
   14.2241449       40.9210968    
   14.2241449       40.9373512    
   14.2241449       40.9536095    
   14.2404013       40.6609993    
   14.2404013       40.6772537    
   14.2404013       40.6935120    
   14.2404013       40.7097664    
   14.2404013       40.7260246    
   14.2404013       40.7422791    
   14.2404013       40.7585373    
   14.2404013       40.7747917    
   14.2404013       40.7910461    
   14.2404013       40.8073044    
   14.2404013       40.8235588    
   14.2404013       40.8398170    
   14.2404013       40.8560715    
   14.2404013       40.8723297    
   14.2404013       40.8885841    
   14.2404013       40.9048386    
   14.2404013       40.9210968    
   14.2404013       40.9373512    
   14.2404013       40.9536095    
   14.2566566       40.6609993    
   14.2566566       40.6772537    
   14.2566566       40.6935120    
   14.2566566       40.7097664    
   14.2566566       40.7260246    
   14.2566566       40.7422791    
   14.2566566       40.7585373    
   14.2566566       40.7747917    
   14.2566566       40.7910461    
   14.2566566       40.8073044    
   14.2566566       40.8235588    
   14.2566566       40.8398170    
   14.2566566       40.8560715    
   14.2566566       40.8723297    
   14.2566566       40.8885841    
   14.2566566       40.9048386    
   14.2566566       40.9210968    
   14.2566566       40.9373512    
   14.2566566       40.9536095    
   14.2729130       40.6609993    
   14.2729130       40.6772537    
   14.2729130       40.6935120    
   14.2729130       40.7097664    
   14.2729130       40.7260246    
   14.2729130       40.7422791    
   14.2729130       40.7585373    
   14.2729130       40.7747917    
   14.2729130       40.7910461    
   14.2729130       40.8073044    
   14.2729130       40.8235588    
   14.2729130       40.8398170    
   14.2729130       40.8560715    
   14.2729130       40.8723297    
   14.2729130       40.8885841    
   14.2729130       40.9048386    
   14.2729130       40.9210968    
   14.2729130       40.9373512    
   14.2729130       40.9536095    
   14.2891693       40.6609993    
   14.2891693       40.6772537    
   14.2891693       40.6935120    
   14.2891693       40.7097664    
   14.2891693       40.7260246    
   14.2891693       40.7422791    
   14.2891693       40.7585373    
   14.2891693       40.7747917    
   14.2891693       40.7910461    
   14.2891693       40.8073044    
   14.2891693       40.8235588    
   14.2891693       40.8398170    
   14.2891693       40.8560715    
   14.2891693       40.8723297    
   14.2891693       40.8885841    
   14.2891693       40.9048386    
   14.2891693       40.9210968    
   14.2891693       40.9373512    
   14.2891693       40.9536095    
   14.3054247       40.6609993    
   14.3054247       40.6772537    
   14.3054247       40.6935120    
   14.3054247       40.7097664    
   14.3054247       40.7260246    
   14.3054247       40.7422791    
   14.3054247       40.7585373    
   14.3054247       40.7747917    
   14.3054247       40.7910461    
   14.3054247       40.8073044    
   14.3054247       40.8235588    
   14.3054247       40.8398170    
   14.3054247       40.8560715    
   14.3054247       40.8723297    
   14.3054247       40.8885841    
   14.3054247       40.9048386    
   14.3054247       40.9210968    
   14.3054247       40.9373512    
   14.3054247       40.9536095    
   14.3216810       40.6609993    
   14.3216810       40.6772537    
   14.3216810       40.6935120    
   14.3216810       40.7097664    
   14.3216810       40.7260246    
   14.3216810       40.7422791    
   14.3216810       40.7585373    
   14.3216810       40.7747917    
   14.3216810       40.7910461    
   14.3216810       40.8073044    
   14.3216810       40.8235588    
   14.3216810       40.8398170    
   14.3216810       40.8560715    
   14.3216810       40.8723297    
   14.3216810       40.8885841    
   14.3216810       40.9048386    
   14.3216810       40.9210968    
   14.3216810       40.9373512    
   14.3216810       40.9536095    
   14.3379374       40.6609993    
   14.3379374       40.6772537    
   14.3379374       40.6935120    
   14.3379374       40.7097664    
   14.3379374       40.7260246    
   14.3379374       40.7422791    
   14.3379374       40.7585373    
   14.3379374       40.7747917    
   14.3379374       40.7910461    
   14.3379374       40.8073044    
   14.3379374       40.8235588    
   14.3379374       40.8398170    
   14.3379374       40.8560715    
   14.3379374       40.8723297    
   14.3379374       40.8885841    
   14.3379374       40.9048386    
   14.3379374       40.9210968    
   14.3379374       40.9373512    
   14.3379374       40.9536095    
