14.144300 40.827500 0.006922 110
14.139650 40.829167 0.01603 100
14.147000 40.829222 0.004427 109
14.181800 40.838200 0.000413 300
14.089033 40.778217 0.000263 299
14.090417 40.832950 0.000471 273
14.082667 40.809667 0.000177 298
14.143620 40.818520 0.00186 658
