   16.0744953       3.30000003E-05   2.80000004E-05
  0.378597260      0.155910000       2.27610003E-02
  0.748350978      0.117150001       9.63700004E-03
   1.12036932       4.49890010E-02   6.18499983E-03
   3.00015688       2.14500003E-03   5.77999977E-04
   7.52559566       5.52000012E-04   3.23999993E-04
   4.92212915       1.83400000E-03   3.72999988E-04
   5.94365406       6.61000027E-04   2.65000010E-04
