 11.000 0.146757E-01 0.240682E-02 0.269447E-01 0.155490E-03 0.272574E-03 0.384060E-04
 11.100 0.144966E-01 0.237745E-02 0.266158E-01 0.154010E-03 0.269980E-03 0.380406E-04
 11.200 0.143206E-01 0.234857E-02 0.262926E-01 0.152552E-03 0.267424E-03 0.376804E-04
 11.300 0.141475E-01 0.232019E-02 0.259748E-01 0.151115E-03 0.264904E-03 0.373253E-04
 11.400 0.139774E-01 0.229229E-02 0.256624E-01 0.149698E-03 0.262420E-03 0.369754E-04
 11.500 0.138101E-01 0.226485E-02 0.253553E-01 0.148301E-03 0.259972E-03 0.366304E-04
 11.600 0.136456E-01 0.223788E-02 0.250534E-01 0.146924E-03 0.257558E-03 0.362903E-04
 11.700 0.134840E-01 0.221137E-02 0.247565E-01 0.145567E-03 0.255179E-03 0.359551E-04
 11.800 0.133250E-01 0.218529E-02 0.244646E-01 0.144229E-03 0.252833E-03 0.356246E-04
 11.900 0.131686E-01 0.215966E-02 0.241776E-01 0.142910E-03 0.250521E-03 0.352987E-04
 12.000 0.130149E-01 0.213445E-02 0.238954E-01 0.141609E-03 0.248241E-03 0.349775E-04
 12.100 0.128637E-01 0.210965E-02 0.236178E-01 0.140327E-03 0.245993E-03 0.346607E-04
 12.200 0.127150E-01 0.208527E-02 0.233448E-01 0.139062E-03 0.243776E-03 0.343484E-04
 12.300 0.125688E-01 0.206128E-02 0.230763E-01 0.137815E-03 0.241590E-03 0.340404E-04
 12.400 0.124250E-01 0.203769E-02 0.228122E-01 0.136586E-03 0.239435E-03 0.337367E-04
 12.500 0.122835E-01 0.201449E-02 0.225525E-01 0.135373E-03 0.237309E-03 0.334372E-04
 12.600 0.121443E-01 0.199166E-02 0.222969E-01 0.134178E-03 0.235213E-03 0.331418E-04
 12.700 0.120074E-01 0.196921E-02 0.220456E-01 0.132998E-03 0.233146E-03 0.328506E-04
 12.800 0.118727E-01 0.194712E-02 0.217982E-01 0.131835E-03 0.231107E-03 0.325632E-04
