14.144300 40.827500 0.083718 110
14.139650 40.829167 0.15552 100
14.147000 40.829222 0.063205 109
14.181800 40.838200 0.002108 300
14.089033 40.778217 0.000449 299
14.090417 40.832950 0.002734 273
14.082667 40.809667 0.000635 298
14.143620 40.818520 0.020334 658
