 0.005  0.005
 0.196  0.196
 0.388  0.388
 0.580  0.580
 0.771  0.771
 0.963  0.963
 1.154  1.154
 1.346  1.346
 1.537  1.537
 1.729  1.729
 1.920  1.920
 2.112  2.112
 2.303  2.303
 2.495  2.495
 2.686  2.686
 2.878  2.878
 3.069  3.069
 3.261  3.261
 3.453  3.453
 3.644  3.644
 3.836  3.836
